Date,Adj Close,Close,High,Low,Open,Volume
2024-02-01,2053.5546875,2053.5546875,2060.103759765625,2030.4444580078125,2035.4759521484375,3806787
2024-02-02,2039.2337646484375,2039.2337646484375,2054.99560546875,2028.8878173828125,2053.55517578125,3538347
2024-02-03,2039.6298828125,2039.6298828125,2040.61181640625,2036.9345703125,2039.234375,3200951
2024-02-04,2039.1661376953125,2039.1661376953125,2040.5533447265625,2037.255615234375,2039.637939453125,2413993
2024-02-05,2023.822265625,2023.822265625,2039.584228515625,2015.0740966796875,2039.1746826171875,3206269
2024-02-06,2033.9232177734375,2033.9232177734375,2036.5701904296875,2022.5262451171875,2023.8155517578125,3821426
2024-02-07,2035.29052734375,2035.29052734375,2041.054443359375,2030.4417724609375,2033.94091796875,3892517
2024-02-08,2032.730712890625,2032.730712890625,2037.44970703125,2020.7109375,2035.370361328125,4119158
2024-02-09,2024.4359130859375,2024.4359130859375,2034.1494140625,2020.4312744140625,2032.678955078125,5455969
2024-02-10,2024.0843505859375,2024.0843505859375,2025.4573974609375,2023.43505859375,2024.0267333984375,3513277
2024-02-11,2025.860107421875,2025.860107421875,2025.860107421875,2022.6285400390625,2024.0645751953125,3591134
2024-02-12,2018.19873046875,2018.19873046875,2026.663818359375,2013.09326171875,2025.1763916015625,4692805
2024-02-13,1991.930908203125,1991.930908203125,2028.858642578125,1991.498291015625,2018.259033203125,7003918
2024-02-14,1992.808837890625,1992.808837890625,1995.053955078125,1985.879638671875,1991.8736572265625,5188038
2024-02-15,2003.6942138671875,2003.6942138671875,2006.1817626953125,1990.0284423828125,1992.8009033203125,7718544
2024-02-16,2012.092041015625,2012.092041015625,2013.6776123046875,1996.8658447265625,2003.9693603515625,5086727
2024-02-17,2012.515869140625,2012.515869140625,2013.5299072265625,2008.6978759765625,2012.1195068359375,3085907
2024-02-18,2011.990966796875,2011.990966796875,2013.6119384765625,2009.563720703125,2012.510009765625,3396016
2024-02-19,2014.0657958984375,2014.0657958984375,2021.13916015625,2011.5487060546875,2012.061767578125,3314978
2024-02-20,2023.3927001953125,2023.3927001953125,2027.427978515625,2013.966552734375,2014.90283203125,3435368
2024-02-21,2023.9869384765625,2023.9869384765625,2029.689208984375,2019.6412353515625,2023.2493896484375,3308073
2024-02-22,2023.96875,2023.96875,2030.7913818359375,2018.389404296875,2024.01123046875,3189930
2024-02-23,2033.1893310546875,2033.1893310546875,2037.52587890625,2015.716552734375,2023.947998046875,5695669
2024-02-24,2032.259521484375,2032.259521484375,2034.679931640625,1992.88818359375,2033.1827392578125,3341120
2024-02-25,2034.2332763671875,2034.2332763671875,2034.8677978515625,2030.2572021484375,2032.2620849609375,3345061
2024-02-26,2029.5936279296875,2029.5936279296875,2034.801513671875,2024.222900390625,2034.251708984375,3758569
2024-02-27,2028.9989013671875,2028.9989013671875,2036.6240234375,2026.8641357421875,2029.4659423828125,3444529
2024-02-28,2034.1192626953125,2034.1192626953125,2034.775634765625,2022.7437744140625,2028.8809814453125,3907566
2024-02-29,2040.8779296875,2040.8779296875,2046.971923828125,2026.604736328125,2034.01513671875,4529865
2024-03-01,2078.7568359375,2078.7568359375,2082.34130859375,2036.784423828125,2040.7271728515625,3964435
2024-03-02,2079.555419921875,2079.555419921875,2081.357421875,2077.54736328125,2078.257568359375,2872176
2024-03-03,2080.990966796875,2080.990966796875,2082.526123046875,2076.832763671875,2079.524658203125,3452213
2024-03-04,2112.3662109375,2112.3662109375,2113.470458984375,2076.51953125,2081.004638671875,4715597
2024-03-05,2126.2412109375,2126.2412109375,2130.95654296875,2106.58984375,2112.171875,5339566
2024-03-06,2143.985107421875,2143.985107421875,2146.644287109375,2119.842529296875,2126.24609375,4619969
2024-03-07,2156.59716796875,2156.59716796875,2157.693603515625,2142.0625,2143.985107421875,4085749
2024-03-08,2175.015380859375,2175.015380859375,2187.120361328125,2152.5224609375,2156.531494140625,4426960
2024-03-09,2175.661865234375,2175.661865234375,2178.715576171875,2173.095458984375,2175.015380859375,3184596
2024-03-10,2177.030029296875,2177.030029296875,2179.1142578125,2173.610595703125,2175.669677734375,3342282
2024-03-11,2174.400390625,2174.400390625,2182.988525390625,2168.97900390625,2177.0478515625,5472372
2024-03-12,2157.447509765625,2157.447509765625,2177.564208984375,2149.6552734375,2174.400390625,15614352
2024-03-13,2174.408935546875,2174.408935546875,2177.119384765625,2156.05029296875,2157.447509765625,3464901
2024-03-14,2161.93212890625,2161.93212890625,2175.429443359375,2154.880859375,2174.284423828125,3500065
2024-03-15,2156.631591796875,2156.631591796875,2170.87890625,2155.225341796875,2161.93212890625,4173475
2024-03-16,2155.799072265625,2155.799072265625,2156.763427734375,2128.652099609375,2156.631591796875,9106307
2024-03-17,2155.7236328125,2155.7236328125,2157.286865234375,2154.117431640625,2155.799072265625,3078354
2024-03-18,2161.286376953125,2161.286376953125,2163.1064453125,2146.656494140625,2155.7236328125,3234672
2024-03-19,2158.032958984375,2158.032958984375,2163.47021484375,2149.232666015625,2161.286376953125,4333854
2024-03-20,2204.1640625,2204.1640625,2207.84716796875,2150.41845703125,2158.04736328125,4984470
2024-03-21,2181.878173828125,2181.878173828125,2211.406494140625,2169.981689453125,2204.1640625,4251403
2024-03-22,2165.384521484375,2165.384521484375,2186.17431640625,2158.522216796875,2181.878173828125,3460346
2024-03-23,2166.08056640625,2166.08056640625,2167.095947265625,2164.477783203125,2165.384521484375,3541025
2024-03-24,2168.840576171875,2168.840576171875,2169.5146484375,2164.6142578125,2166.08056640625,3051826
2024-03-25,2172.4990234375,2172.4990234375,2180.935791015625,2164.309814453125,2168.840576171875,3194840
2024-03-26,2179.498291015625,2179.498291015625,2197.45361328125,2169.328857421875,2172.4990234375,3148229
2024-03-27,2191.713134765625,2191.713134765625,2196.542724609375,2175.642578125,2179.498291015625,3281393
2024-03-28,2233.07666015625,2233.07666015625,2234.061767578125,2188.249267578125,2191.713134765625,2501101
2024-03-29,2233.06494140625,2233.06494140625,2234.798583984375,2232.125732421875,2233.07666015625,3574533
2024-03-30,2233.4677734375,2233.4677734375,2234.858154296875,2231.082763671875,2233.06494140625,2139171
2024-03-31,2244.591064453125,2244.591064453125,2244.681640625,2232.11279296875,2233.45751953125,2933503
2024-04-01,2251.084716796875,2251.084716796875,2264.615966796875,2231.142578125,2244.591064453125,3423672
2024-04-02,2279.769287109375,2279.769287109375,2286.146240234375,2248.1494140625,2251.084716796875,4330245
2024-04-03,2297.80078125,2297.80078125,2300.31640625,2268.044921875,2279.769287109375,4985588
2024-04-04,2290.367431640625,2290.367431640625,2302.6962890625,2281.74951171875,2297.80078125,4019901
2024-04-05,2330.65673828125,2330.65673828125,2331.093017578125,2270.32861328125,2290.367431640625,4316247
2024-04-06,2329.437255859375,2329.437255859375,2331.365966796875,2329.02734375,2330.65673828125,3248720
2024-04-07,2311.90673828125,2311.90673828125,2331.48974609375,2307.308349609375,2329.437255859375,3764212
2024-04-08,2339.3564453125,2339.3564453125,2347.581787109375,2304.490234375,2311.90673828125,6160299
2024-04-09,2353.755859375,2353.755859375,2365.642333984375,2339.1689453125,2339.3564453125,7489700
2024-04-10,2337.540283203125,2337.540283203125,2359.462890625,2324.59814453125,2353.755859375,4642568
2024-04-11,2376.982666015625,2376.982666015625,2377.872802734375,2329.33984375,2337.540283203125,3518345
2024-04-12,2343.423583984375,2343.423583984375,2429.792236328125,2336.037841796875,2376.982666015625,6380488
2024-04-13,2361.87060546875,2361.87060546875,2362.812255859375,2341.75,2343.423583984375,13250853
2024-04-14,2388.244140625,2388.244140625,2424.34765625,2354.352783203125,2361.87060546875,6849092
2024-04-15,2383.87060546875,2383.87060546875,2396.00634765625,2331.958251953125,2388.244140625,9921206
2024-04-16,2385.251220703125,2385.251220703125,2398.29150390625,2367.640869140625,2383.87060546875,4975937
2024-04-17,2368.537353515625,2368.537353515625,2395.427001953125,2361.5673828125,2385.251220703125,6618319
2024-04-18,2381.15869140625,2381.15869140625,2391.2333984375,2367.134521484375,2368.537353515625,4317587
2024-04-19,2392.69873046875,2392.69873046875,2415.49560546875,2375.532958984375,2381.15869140625,5388588
2024-04-20,2394.110595703125,2394.110595703125,2394.880615234375,2391.43505859375,2392.69873046875,3599974
2024-04-21,2387.569580078125,2387.569580078125,2394.597900390625,2384.82861328125,2394.110595703125,3364579
2024-04-22,2333.4482421875,2333.4482421875,2387.758056640625,2326.409912109375,2387.569580078125,4008885
2024-04-23,2324.4306640625,2324.4306640625,2335.207275390625,2296.6259765625,2333.4482421875,4005863
2024-04-24,2317.874755859375,2317.874755859375,2337.9892578125,2314.227783203125,2324.4306640625,3065365
2024-04-25,2331.5751953125,2331.5751953125,2342.331787109375,2311.2734375,2317.917236328125,3015115
2024-04-26,2339.31005859375,2339.31005859375,2352.72412109375,2328.810791015625,2331.5751953125,4687848
2024-04-27,2342.71630859375,2342.71630859375,2345.121826171875,2338.857666015625,2339.31005859375,3648926
2024-04-28,2340.970458984375,2340.970458984375,2346.272216796875,2339.50830078125,2342.71630859375,3276325
2024-04-29,2341.0859375,2341.0859375,2350.51513671875,2332.41552734375,2340.970458984375,3446995
2024-04-30,2293.983154296875,2293.983154296875,2344.11669921875,2289.097900390625,2341.0859375,8529593
2024-05-01,2326.57666015625,2326.57666015625,2332.548095703125,2285.7001953125,2293.983154296875,3940585
2024-05-02,2307.69580078125,2307.69580078125,2328.5888671875,2292.057861328125,2326.57666015625,3215371
2024-05-03,2302.783935546875,2302.783935546875,2318.726806640625,2284.021484375,2307.69580078125,3609130
2024-05-04,2303.043212890625,2303.043212890625,2309.982666015625,2301.94580078125,2303.11083984375,2653765
2024-05-05,2298.001220703125,2298.001220703125,2310.98876953125,2297.46630859375,2303.043212890625,2884207
2024-05-06,2326.43798828125,2326.43798828125,2332.147705078125,2294.040771484375,2297.999267578125,3532287
2024-05-07,2316.182373046875,2316.182373046875,2330.357421875,2313.56787109375,2326.43798828125,3160214
2024-05-08,2309.769775390625,2309.769775390625,2321.113525390625,2306.91796875,2316.182373046875,2935390
2024-05-09,2347.510498046875,2347.510498046875,2348.95458984375,2308.703369140625,2309.769775390625,2754443
2024-05-10,2362.069091796875,2362.069091796875,2377.822021484375,2346.729736328125,2347.510498046875,6034830
2024-05-11,2361.516357421875,2361.516357421875,2365.87646484375,2359.943115234375,2362.069091796875,2631395
2024-05-12,2361.7333984375,2361.7333984375,2363.138671875,2359.297119140625,2361.516357421875,2509139
2024-05-13,2339.4501953125,2339.4501953125,2364.3125,2334.281494140625,2361.7333984375,3651905
2024-05-14,2357.3408203125,2357.3408203125,2360.469482421875,2336.243896484375,2339.4501953125,3642485
2024-05-15,2390.444091796875,2390.444091796875,2391.27587890625,2355.30078125,2357.3408203125,3623762
2024-05-16,2379.54638671875,2379.54638671875,2396.26513671875,2372.47998046875,2390.692626953125,3099559
2024-05-17,2415.6328125,2415.6328125,2419.064208984375,2376.400390625,2379.54345703125,2991998
2024-05-18,2414.65869140625,2414.65869140625,2417.23779296875,2413.77197265625,2415.6328125,3199534
2024-05-19,2421.187744140625,2421.187744140625,2421.594970703125,2413.803466796875,2414.65869140625,3256880
2024-05-20,2426.31005859375,2426.31005859375,2449.5869140625,2414.11572265625,2421.187744140625,5083010
2024-05-21,2423.0029296875,2423.0029296875,2433.413818359375,2409.85693359375,2426.256591796875,5132160
2024-05-22,2383.04052734375,2383.04052734375,2427.431640625,2379.12158203125,2423.0029296875,4269196
2024-05-23,2333.857421875,2333.857421875,2384.997314453125,2328.728759765625,2383.04052734375,4168926
2024-05-24,2336.0205078125,2336.0205078125,2347.34130859375,2329.6328125,2333.857421875,3255612
2024-05-25,2336.244384765625,2336.244384765625,2342.551513671875,2334.80029296875,2336.0283203125,2617708
2024-05-26,2339.026123046875,2339.026123046875,2340.94775390625,2334.93017578125,2336.244384765625,3277608
2024-05-27,2353.6689453125,2353.6689453125,2358.05126953125,2336.769775390625,2339.026123046875,3012660
2024-05-28,2360.634033203125,2360.634033203125,2362.797607421875,2342.349609375,2353.6689453125,3080800
2024-05-29,2339.867431640625,2339.867431640625,2362.005615234375,2337.47216796875,2360.634033203125,2794529
2024-05-30,2343.6416015625,2343.6416015625,2351.28955078125,2325.323486328125,2339.8681640625,3929809
2024-05-31,2329.3037109375,2329.3037109375,2358.42529296875,2322.96533203125,2343.6416015625,4997877
2024-06-01,2327.385009765625,2327.385009765625,2329.581298828125,2326.937744140625,2329.3037109375,2553049
2024-06-02,2326.760498046875,2326.760498046875,2329.18603515625,2326.26025390625,2327.38525390625,3146421
2024-06-03,2351.6396484375,2351.6396484375,2352.560302734375,2318.142578125,2326.760498046875,3920061
2024-06-04,2328.7373046875,2328.7373046875,2352.54248046875,2319.9169921875,2351.6396484375,2939163
2024-06-05,2355.922119140625,2355.922119140625,2357.84619140625,2327.781982421875,2328.7373046875,5880093
2024-06-06,2376.525146484375,2376.525146484375,2377.54248046875,2354.587890625,2355.922119140625,2620493
2024-06-07,2295.63671875,2295.63671875,2384.422119140625,2289.669921875,2376.525146484375,3515298
2024-06-08,2295.19580078125,2295.19580078125,2296.662109375,2293.546630859375,2295.54931640625,4759172
2024-06-09,2301.07177734375,2301.07177734375,2312.087158203125,2294.130859375,2295.1982421875,4056482
2024-06-10,2311.771484375,2311.771484375,2314.25341796875,2292.09033203125,2301.079833984375,2838215
2024-06-11,2315.974853515625,2315.974853515625,2320.275146484375,2300.3662109375,2311.6162109375,3365355
2024-06-12,2321.724609375,2321.724609375,2340.085693359375,2312.546142578125,2315.98681640625,3341848
2024-06-13,2303.1572265625,2303.1572265625,2324.480712890625,2299.67431640625,2321.784423828125,3373156
2024-06-14,2332.5986328125,2332.5986328125,2336.3427734375,2303.04248046875,2303.13134765625,3559610
2024-06-15,2333.49365234375,2333.49365234375,2335.40576171875,2330.494140625,2332.6083984375,4820640
2024-06-16,2328.8232421875,2328.8232421875,2334.220947265625,2328.173583984375,2333.546142578125,2635093
2024-06-17,2320.046630859375,2320.046630859375,2328.820068359375,2312.52392578125,2328.820068359375,2899731
2024-06-18,2329.3544921875,2329.3544921875,2333.419189453125,2307.67626953125,2319.98046875,5320074
2024-06-19,2331.775390625,2331.775390625,2335.472900390625,2326.9013671875,2329.660888671875,3618779
2024-06-20,2361.185546875,2361.185546875,2365.462890625,2330.02099609375,2331.775390625,3016716
2024-06-21,2323.9404296875,2323.9404296875,2369.215576171875,2320.888671875,2361.0556640625,5707428
2024-06-22,2323.8603515625,2323.8603515625,2326.014404296875,2322.77099609375,2323.892333984375,2110374
2024-06-23,2322.0439453125,2322.0439453125,2325.824462890625,2322.0439453125,2323.848388671875,7089739
2024-06-24,2334.069091796875,2334.069091796875,2337.978759765625,2321.6787109375,2322.173095703125,3335146
2024-06-25,2321.54931640625,2321.54931640625,2338.30517578125,2320.166259765625,2333.86865234375,2641549
2024-06-26,2303.8662109375,2303.8662109375,2325.856689453125,2300.7978515625,2321.23583984375,3843066
2024-06-27,2330.839599609375,2330.839599609375,2336.354736328125,2302.609619140625,2304.030517578125,2472187
2024-06-28,2331.52978515625,2331.52978515625,2343.409912109375,2323.55419921875,2330.829345703125,2614853
2024-06-29,2327.82470703125,2327.82470703125,2332.114990234375,2326.588623046875,2331.657958984375,2414844
2024-06-30,2327.48876953125,2327.48876953125,2330.9013671875,2324.751220703125,2327.775634765625,2229048
2024-07-01,2333.5556640625,2333.5556640625,2339.8232421875,2323.1796875,2327.606201171875,3081565
2024-07-02,2334.605224609375,2334.605224609375,2339.0009765625,2324.634521484375,2333.80908203125,2329383
2024-07-03,2363.276611328125,2363.276611328125,2366.716552734375,2331.872314453125,2334.691162109375,5739412
2024-07-04,2359.301025390625,2359.301025390625,2365.388427734375,2357.506103515625,2362.09423828125,3505693
2024-07-05,2391.752197265625,2391.752197265625,2393.19482421875,2357.258056640625,2357.896484375,6287905
2024-07-06,2391.49658203125,2391.49658203125,2393.652587890625,2390.631591796875,2391.70361328125,3297677
2024-07-07,2387.3671875,2387.3671875,2393.66552734375,2386.699951171875,2391.48388671875,2905682
2024-07-08,2361.189697265625,2361.189697265625,2390.21435546875,2353.02880859375,2387.8955078125,3168084
2024-07-09,2364.255859375,2364.255859375,2369.94775390625,2353.373779296875,2361.26611328125,13562560
2024-07-10,2372.135986328125,2372.135986328125,2384.103515625,2363.0947265625,2364.220947265625,12511240
2024-07-11,2414.228759765625,2414.228759765625,2422.81787109375,2371.95751953125,2372.03271484375,13267972
2024-07-12,2411.9296875,2411.9296875,2417.341552734375,2395.681884765625,2414.4853515625,12325308
2024-07-13,2411.701171875,2411.701171875,2413.720703125,2410.120849609375,2411.947021484375,2908023
2024-07-14,2407.91552734375,2407.91552734375,2413.752197265625,2407.852294921875,2411.844482421875,3987482
2024-07-15,2422.60498046875,2422.60498046875,2436.5986328125,2402.345947265625,2407.918701171875,16956264
2024-07-16,2469.27490234375,2469.27490234375,2471.62548828125,2421.14208984375,2422.7763671875,19189082
2024-07-17,2460.425537109375,2460.425537109375,2481.866455078125,2452.70751953125,2469.159912109375,26859783
2024-07-18,2443.8271484375,2443.8271484375,2476.0693359375,2441.3173828125,2460.66357421875,26049363
2024-07-19,2401.517333984375,2401.517333984375,2443.6162109375,2395.960693359375,2443.6162109375,34598147
2024-07-20,2401.114501953125,2401.114501953125,2403.38720703125,2400.07275390625,2401.517333984375,2624478
2024-07-21,2412.216064453125,2412.216064453125,2412.787353515625,2400.5986328125,2401.114501953125,2741720
2024-07-22,2397.380615234375,2397.380615234375,2412.797119140625,2387.021484375,2412.216064453125,12554146
2024-07-23,2411.103759765625,2411.103759765625,2412.266357421875,2392.52099609375,2397.380615234375,19947422
2024-07-24,2400.705322265625,2400.705322265625,2433.916259765625,2395.556640625,2410.84326171875,18461336
2024-07-25,2366.1962890625,2366.1962890625,2402.17578125,2358.08642578125,2400.705322265625,17647300
2024-07-26,2388.06640625,2388.06640625,2391.266357421875,2360.1015625,2366.1962890625,13069950
2024-07-27,2388.028076171875,2388.028076171875,2391.14501953125,2386.465087890625,2388.07568359375,3591256
2024-07-28,2398.74462890625,2398.74462890625,2401.803955078125,2386.333740234375,2388.028076171875,2887656
2024-07-29,2382.8125,2382.8125,2401.3857421875,2374.634033203125,2398.7451171875,11271624
2024-07-30,2411.37548828125,2411.37548828125,2413.219970703125,2379.987548828125,2382.8125,9477017
2024-07-31,2446.49365234375,2446.49365234375,2451.018310546875,2406.078125,2411.37548828125,7737990
2024-08-01,2446.916259765625,2446.916259765625,2460.915283203125,2433.437744140625,2446.26025390625,10593579
2024-08-02,2444.263427734375,2444.263427734375,2477.174072265625,2423.607666015625,2446.916259765625,13158742
2024-08-03,2445.953125,2445.953125,2447.386962890625,2441.7998046875,2444.263427734375,6270793
2024-08-04,2441.5107421875,2441.5107421875,2450.1640625,2440.939208984375,2445.953125,4131285
2024-08-05,2411.2138671875,2411.2138671875,2456.66796875,2370.646240234375,2441.5107421875,19543917
2024-08-06,2393.043701171875,2393.043701171875,2421.3046875,2387.06982421875,2411.2138671875,15542834
2024-08-07,2388.00927734375,2388.00927734375,2407.583984375,2385.609619140625,2393.043701171875,10032712
2024-08-08,2425.405517578125,2425.405517578125,2429.95458984375,2387.305419921875,2388.051025390625,5421147
2024-08-09,2432.50634765625,2432.50634765625,2436.87255859375,2418.93701171875,2425.405517578125,4381723
2024-08-10,2433.296875,2433.296875,2435.37255859375,2431.275634765625,2432.50634765625,2463563
2024-08-11,2429.4501953125,2429.4501953125,2435.43310546875,2428.914306640625,2433.121826171875,2735416
2024-08-12,2474.94873046875,2474.94873046875,2475.760498046875,2426.4365234375,2429.4501953125,3957579
2024-08-13,2466.266357421875,2466.266357421875,2477.8955078125,2460.69775390625,2474.94873046875,5337512
2024-08-14,2455.7861328125,2455.7861328125,2479.645751953125,2447.896484375,2466.266357421875,5511900
2024-08-15,2459.505126953125,2459.505126953125,2469.28173828125,2439.987060546875,2455.7861328125,5592008
2024-08-16,2508.07763671875,2508.07763671875,2509.817626953125,2455.393798828125,2459.505126953125,4780763
2024-08-17,2510.396728515625,2510.396728515625,2522.7705078125,2507.513671875,2508.07763671875,3622531
2024-08-18,2507.434326171875,2507.434326171875,2515.63623046875,2504.71240234375,2510.396728515625,4051464
2024-08-19,2508.393798828125,2508.393798828125,2509.5048828125,2490.502685546875,2507.434326171875,5702054
2024-08-20,2529.266357421875,2529.266357421875,2538.300048828125,2505.267822265625,2508.393798828125,12664626
2024-08-21,2518.86181640625,2518.86181640625,2533.2763671875,2510.552490234375,2528.435791015625,6472168
2024-08-22,2492.404296875,2492.404296875,2524.2109375,2481.326416015625,2518.86181640625,6236614
2024-08-23,2514.02001953125,2514.02001953125,2519.054931640625,2491.889892578125,2492.404296875,6408833
2024-08-24,2514.4580078125,2514.4580078125,2517.4287109375,2512.51513671875,2514.02001953125,5022844
2024-08-25,2513.952880859375,2513.952880859375,2516.581787109375,2510.9189453125,2514.4580078125,9474576
2024-08-26,2514.718505859375,2514.718505859375,2525.443603515625,2508.7216796875,2513.952880859375,7655738
2024-08-27,2520.187255859375,2520.187255859375,2523.898193359375,2502.8203125,2514.718505859375,8160422
2024-08-28,2504.630615234375,2504.630615234375,2520.98876953125,2487.292724609375,2520.187255859375,9976032
2024-08-29,2520.6787109375,2520.6787109375,2527.023193359375,2504.26806640625,2504.6279296875,7848316
2024-08-30,2502.61669921875,2502.61669921875,2525.649169921875,2495.36181640625,2520.6787109375,7834592
2024-08-31,2504.188720703125,2504.188720703125,2505.478759765625,2499.44384765625,2502.61669921875,5911098
2024-09-01,2503.89404296875,2503.89404296875,2506.744140625,2500.28076171875,2504.188720703125,7313119
2024-09-02,2499.639892578125,2499.639892578125,2506.48583984375,2491.830322265625,2503.89404296875,7522993
2024-09-03,2494.592529296875,2494.592529296875,2506.76953125,2477.38623046875,2499.639892578125,6741201
2024-09-04,2497.5810546875,2497.5810546875,2500.129150390625,2474.734130859375,2494.592529296875,8182306
2024-09-05,2518.91748046875,2518.91748046875,2526.566650390625,2493.791748046875,2497.673583984375,6026739
2024-09-06,2500.101318359375,2500.101318359375,2527.5888671875,2488.392822265625,2518.91748046875,5797899
2024-09-07,2496.77392578125,2496.77392578125,2500.995361328125,2495.828857421875,2500.101318359375,5083366
2024-09-08,2497.0927734375,2497.0927734375,2500.4951171875,2494.542236328125,2496.77392578125,3494784
2024-09-09,2507.438232421875,2507.438232421875,2508.63427734375,2489.4326171875,2496.86669921875,3483397
2024-09-10,2518.148681640625,2518.148681640625,2519.60693359375,2501.76025390625,2507.438232421875,3253247
2024-09-11,2511.658935546875,2511.658935546875,2526.246826171875,2505.22314453125,2518.148681640625,3488890
2024-09-12,2557.974853515625,2557.974853515625,2560.232421875,2508.825439453125,2511.658935546875,3736189
2024-09-13,2576.6640625,2576.6640625,2585.560546875,2556.543701171875,2557.974853515625,4671343
2024-09-14,2580.093505859375,2580.093505859375,2580.9912109375,2573.4970703125,2576.6640625,3722018
2024-09-15,2579.597412109375,2579.597412109375,2582.104736328125,2574.31298828125,2580.093505859375,2983138
2024-09-16,2584.605712890625,2584.605712890625,2591.17919921875,2577.45703125,2579.597412109375,2980401
2024-09-17,2574.25830078125,2574.25830078125,2588.246826171875,2562.4970703125,2584.60302734375,3311055
2024-09-18,2559.344970703125,2559.344970703125,2600.586181640625,2549.5908203125,2574.25830078125,3694346
2024-09-19,2587.536376953125,2587.536376953125,2593.179443359375,2554.352783203125,2559.344970703125,3277868
2024-09-20,2620.033203125,2620.033203125,2624.208984375,2583.20751953125,2587.536376953125,6970855
2024-09-21,2620.9638671875,2620.9638671875,2623.4921875,2612.513427734375,2620.033203125,3774814
2024-09-22,2621.151123046875,2621.151123046875,2624.44189453125,2619.649658203125,2620.9638671875,2354293
2024-09-23,2626.76220703125,2626.76220703125,2633.854736328125,2615.92333984375,2621.151123046875,4126812
2024-09-24,2657.02880859375,2657.02880859375,2664.42529296875,2622.98974609375,2626.76220703125,3282162
2024-09-25,2654.400634765625,2654.400634765625,2667.926025390625,2649.5185546875,2657.02880859375,4078368
2024-09-26,2671.841552734375,2671.841552734375,2680.47509765625,2651.122314453125,2654.400634765625,4501312
2024-09-27,2659.4619140625,2659.4619140625,2673.078369140625,2644.71435546875,2671.841552734375,3781987
2024-09-28,2658.980224609375,2658.980224609375,2661.593505859375,2655.0244140625,2659.4619140625,2327153
2024-09-29,2663.6845703125,2663.6845703125,2665.17578125,2656.40185546875,2658.980224609375,2509741
2024-09-30,2632.286376953125,2632.286376953125,2666.812744140625,2628.903564453125,2663.6845703125,3373234
